ID, FrameNb, Timestamp, PositionX, PositionY, VelocityX, VelocityY, ChecksumOK, TimeoutOK, FrameDrop
15,225,5625,1,1,15,226,5650,1,1,78,111,5661,0,0,20.875999,24.445000,1,1,99
15,227,5675,1,1,15,228,5700,1,1,78,112,5712,0,0,22.924000,23.677000,1,1,100
15,229,5725,1,1,15,230,5750,1,1,78,113,5763,0,0,23.180000,24.701000,1,0,101
15,231,5787,1,0,15,232,5800,1,0,78,114,5814,0,0,-30.834999,22.909000,1,1,102
15,233,5825,1,1,15,234,5850,1,1,78,115,5865,0,0,-21.875000,28.028999,1,1,103
15,235,5875,1,1,15,236,5900,1,1,78,116,5916,0,0,-29.811001,25.469000,1,1,104
15,237,5925,1,1,15,238,5950,1,1,78,117,5967,0,0,-21.363001,24.957001,1,0,105
15,239,5975,1,0,15,240,6000,1,0,78,118,6018,0,0,-12.915000,32.637001,1,1,106
15,241,6025,1,1,15,242,6062,1,1,78,119,6069,0,0,-6.259000,32.637001,1,1,107
15,243,6075,1,1,15,244,6100,1,1,78,120,6120,0,0,-1.395000,-32.386002,1,1,108
15,245,6125,1,1,15,246,6150,1,1,78,121,6171,0,0,5.005000,31.613001,1,0,109
15,247,6175,1,0,15,248,6200,1,0,78,122,6222,0,0,6.541000,29.820999,1,1,110
15,249,6225,1,1,15,250,6250,1,1,78,123,6273,0,0,7.309000,-32.386002,1,1,111
15,251,6275,1,1,15,252,6300,1,1,78,124,6324,0,0,15.245000,-32.130001,1,1,112
15,253,6325,1,1,15,254,6350,1,1,78,125,6375,0,0,21.132999,-29.313999,1,0,113
15,255,6375,1,0,15,256,6400,1,0,15,257,6425,1,0,78,126,6426,0,0,16.781000,-30.082001,1,1,114
15,258,6450,1,1,15,259,6475,1,1,78,127,6477,0,0,27.277000,-32.130001,1,1,115
15,260,6500,1,1,15,261,6525,1,1,15,262,6550,1,1,15,263,6575,1,1,78,129,6579,0,0,-28.018000,30.077000,1,0,116
15,264,6600,1,0,15,265,6625,1,0,78,130,6630,0,0,-26.226000,-29.826000,1,1,117
15,266,6650,1,1,15,267,6675,1,1,78,131,6681,0,0,-22.386000,-32.130001,1,1,118
15,268,6700,1,1,15,269,6725,1,1,78,132,6732,0,0,-16.497999,-26.242001,1,1,119
15,270,6750,1,1,15,271,6775,1,1,78,133,6783,0,0,-15.474000,-24.194000,1,0,120
15,272,6800,1,0,15,273,6825,1,0,78,134,6834,0,0,-6.770000,-27.778000,1,1,121
15,274,6850,1,1,15,275,6875,1,1,78,135,6885,0,0,-2.930000,30.589001,1,1,122
15,276,6900,1,1,15,277,6925,1,1,78,136,6936,0,0,3.214000,30.844999,1,1,123
15,278,6950,1,1,15,279,6975,1,1,78,137,6987,0,0,12.686000,-29.058001,1,0,124
15,280,7000,1,0,15,281,7025,1,0,78,138,7038,0,0,19.598000,-23.938000,1,1,125
15,282,7050,1,1,15,283,7075,1,1,78,139,7089,0,0,12.174000,-30.594000,1,1,126
15,284,7100,1,1,15,285,7125,1,1,78,140,7140,0,0,21.134001,-25.730000,1,1,127
15,286,7150,1,1,15,287,7175,1,1,78,141,7191,0,0,25.997999,-22.402000,1,0,128
15,288,7200,1,0,15,289,7225,1,0,78,142,7242,0,0,29.837999,-26.497999,1,1,129
15,290,7250,1,1,15,291,7275,1,1,78,143,7293,0,0,-28.528999,-20.865999,1,1,130
15,292,7300,1,1,15,293,7325,1,1,78,144,7344,0,0,-18.033001,-25.986000,1,1,131
15,294,7350,1,1,15,295,7375,1,1,78,145,7395,0,0,-19.569000,-21.378000,1,0,132
15,296,7400,1,0,15,297,7425,1,0,78,146,7446,0,0,-20.337000,-26.754000,1,1,133
15,298,7450,1,1,15,299,7475,1,1,78,147,7497,0,0,-14.961000,-20.098000,1,1,134
15,300,7500,1,1,15,301,7525,1,1,78,148,7548,0,0,-9.841000,-18.562000,1,1,135
15,302,7550,1,1,15,303,7575,1,1,78,149,7599,0,0,4.495000,-25.218000,1,0,136
15,304,7600,1,0,15,305,7625,1,0,78,150,7650,0,0,-1.137000,-25.218000,1,1,137
15,306,7650,1,1,15,307,7675,1,1,15,308,7700,1,1,78,151,7701,0,0,12.687000,-22.402000,1,1,138
15,310,7750,1,1,78,152,7752,0,0,7.823000,-22.914000,1,1,139
15,311,7775,1,1,15,312,7800,1,1,78,153,7803,0,0,14.735000,-14.978000,1,0,140
15,313,7825,1,0,15,314,7850,1,0,78,154,7854,0,0,20.111000,-23.938000,1,1,141
15,315,7875,1,1,15,316,7900,1,1,78,155,7905,0,0,23.695000,-14.978000,1,1,142
15,317,7925,1,1,15,318,7950,1,1,78,156,7956,0,0,32.143002,-18.049999,1,1,143
15,319,7975,1,1,15,320,8000,1,1,78,157,8007,0,0,-27.760000,-24.705999,1,0,144
15,321,8025,1,0,15,322,8050,1,0,78,158,8058,0,0,-19.568001,-13.954000,1,1,145
15,323,8075,1,1,15,324,8100,1,1,78,159,8109,0,0,-14.448000,-20.354000,1,1,146
15,325,8125,1,1,15,326,8150,1,1,78,160,8160,0,0,-20.336000,-18.306000,1,1,147
15,327,8175,1,1,15,328,8200,1,1,78,161,8211,0,0,-16.752001,-16.514000,1,0,148
15,329,8225,1,0,15,330,8250,1,0,78,162,8262,0,0,-0.880000,-22.658001,1,1,149
